rcept_no,rcept_dt,corp_cls,corp_name,stock_code,report_nm,flr_nm
20260811000294,20260811,코스닥,디에스케이,109740,주식등의대량보유상황보고서(일반),시너지이노베이션
20260811000290,20260811,코스피,동화약품,000020,주식등의대량보유상황보고서(일반),윤도준
20260811000257,20260811,코스닥,성원에너텍,340930,주식등의대량보유상황보고서(일반),유일에너테크소액주주연대
20260811000244,20260811,코스피,한국주강,025890,주식등의대량보유상황보고서(일반),하만규
20260811000169,20260811,코스닥,크린앤사이언스,045520,주식등의대량보유상황보고서(일반),최재호
20260811000137,20260811,코스닥,서한,011370,주식등의대량보유상황보고서(일반),에스에이치인베스트먼트
20260811000071,20260811,코스닥,티케이케미칼,104480,주식등의대량보유상황보고서(일반),에스엠인더스트리
20260811000065,20260811,코스닥,피코그램,376180,주식등의대량보유상황보고서(일반),최석림
20260811000027,20260811,코스피,프레스티지바이오파마,950210,주식등의대량보유상황보고서(일반),메이슨파트너스
20260811000015,20260811,코스닥,나노실리칸첨단소재,286750,주식등의대량보유상황보고서(약식),주재현
20260810000733,20260810,코스닥,큐리옥스바이오시스템즈,445680,주식등의대량보유상황보고서(일반),김남용
20260810000732,20260810,코스닥,지에프아이,493330,주식등의대량보유상황보고서(약식),비엔케이 안전 신기술투자조합 제2호
20260810000721,20260810,코스피,아진전자부품,009320,주식등의대량보유상황보고서(약식),아진카인텍
20260810000719,20260810,코스닥,아진산업,013310,주식등의대량보유상황보고서(일반),우신산업
20260810000718,20260810,코스닥,삼영에스앤씨,361670,주식등의대량보유상황보고서(일반),변동준
20260810000688,20260810,코스닥,썸에이지,208640,주식등의대량보유상황보고서(일반),네시삼십삼분
20260810000683,20260810,코스닥,미코,059090,주식등의대량보유상황보고서(일반),전선규
20260810000666,20260810,코스닥,뉴파워프라즈마,144960,주식등의대량보유상황보고서(약식),테크엑스1호신기술투자조합
20260810000658,20260810,코스피,LX홀딩스,383800,주식등의대량보유상황보고서(일반),구본준
20260810000656,20260810,코스닥,넥스턴앤롤코리아,089140,주식등의대량보유상황보고서(약식),바로저축은행
20260810000634,20260810,코스피,크래프톤,259960,주식등의대량보유상황보고서(일반),장병규
20260810000631,20260810,코스닥,솔브레인,357780,주식등의대량보유상황보고서(일반),정지완
20260810000622,20260810,코스피,유한양행,000100,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors
20260810000617,20260810,코스피,삼진제약,005500,주식등의대량보유상황보고서(일반),조의환
20260810000616,20260810,코스닥,솔브레인홀딩스,036830,주식등의대량보유상황보고서(일반),정지완
20260810000611,20260810,코스닥,KT밀리의서재,418470,주식등의대량보유상황보고서(일반),KT지니뮤직
20260810000609,20260810,코스닥,에쎈테크,043340,주식등의대량보유상황보고서(일반),대창
20260810000602,20260810,코스닥,올릭스,226950,주식등의대량보유상황보고서(약식),미래에셋자산운용
20260810000599,20260810,코스닥,큐라티스,348080,주식등의대량보유상황보고서(일반),인벤티지랩
20260810000591,20260810,코스피,HD현대일렉트릭,267260,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors
20260810000585,20260810,코스닥,한울반도체,320000,주식등의대량보유상황보고서(약식),전지윤
20260810000581,20260810,코스피,한화비전,489790,주식등의대량보유상황보고서(일반),한화머시너리앤서비스홀딩스
20260810000579,20260810,코스닥,조이웍스앤코,309930,주식등의대량보유상황보고서(약식),상상인저축은행
20260810000574,20260810,코스닥,한울소재과학,091440,주식등의대량보유상황보고서(약식),해리슨투자조합1호
20260810000573,20260810,코스닥,씨큐브,101240,주식등의대량보유상황보고서(약식),상상인저축은행
20260810000567,20260810,코스닥,신라섬유,001000,주식등의대량보유상황보고서(약식),김대용
20260810000564,20260810,코스닥,한울소재과학,091440,주식등의대량보유상황보고서(약식),제이케이(JK)신기술투자조합제1호
20260810000563,20260810,코스닥,씨유메디칼,115480,주식등의대량보유상황보고서(약식),상상인저축은행
20260810000549,20260810,코스닥,수성웹툰,084180,주식등의대량보유상황보고서(약식),상상인저축은행
20260810000543,20260810,코스피,한화갤러리아,452260,주식등의대량보유상황보고서(일반),한화
20260810000542,20260810,코스피,한화갤러리아,452260,주식등의대량보유상황보고서(일반),한화머시너리앤서비스홀딩스
20260810000540,20260810,코스닥,손오공,066910,주식등의대량보유상황보고서(약식),상상인저축은행
20260810000539,20260810,코스닥,BGF에코머티리얼즈,126600,주식등의대량보유상황보고서(일반),BGF
20260810000529,20260810,코스닥,소프트센,032680,주식등의대량보유상황보고서(약식),상상인저축은행
20260810000524,20260810,코스닥,비트맥스,377030,주식등의대량보유상황보고서(약식),스페이셜인베스트먼트
20260810000522,20260810,코스닥,한라IMS,092460,주식등의대량보유상황보고서(약식),브이아이피자산운용
20260810000518,20260810,코스닥,비스토스,419540,주식등의대량보유상황보고서(약식),상상인저축은행
20260810000511,20260810,코스닥,프로텍,053610,주식등의대량보유상황보고서(약식),브이아이피자산운용
20260810000510,20260810,코스피,삼양바이오팜,0120G0,주식등의대량보유상황보고서(일반),김윤
20260810000506,20260810,코스닥,티쓰리,204610,주식등의대량보유상황보고서(약식),브이아이피자산운용
20260810000502,20260810,코스닥,아모그린텍,125210,주식등의대량보유상황보고서(일반),김병규
20260810000501,20260810,코스닥,LSK아이로봇,091970,주식등의대량보유상황보고서(약식),카사솔루션
20260810000500,20260810,코스피,롯데관광개발,032350,주식등의대량보유상황보고서(약식),브이아이피자산운용
20260810000499,20260810,코스피,한화비전,489790,주식등의대량보유상황보고서(일반),한화
20260810000495,20260810,코스닥,노바렉스,194700,주식등의대량보유상황보고서(약식),브이아이피자산운용
20260810000489,20260810,코스닥,글로벌텍스프리,204620,주식등의대량보유상황보고서(약식),브이아이피자산운용
20260810000488,20260810,코스피,한국항공우주,047810,주식등의대량보유상황보고서(일반),한화에어로스페이스
20260810000486,20260810,코스닥,도이치모터스,067990,주식등의대량보유상황보고서(일반),권오수
20260810000479,20260810,코스닥,클로봇,466100,주식등의대량보유상황보고서(약식),삼성자산운용
20260810000475,20260810,코스닥,뉴로메카,348340,주식등의대량보유상황보고서(약식),삼성자산운용
20260810000473,20260810,코스피,NAVER,035420,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors
20260810000469,20260810,코스닥,뉴로메카,348340,주식등의대량보유상황보고서(약식),삼성액티브자산운용
20260810000465,20260810,코스피,BGF,027410,주식등의대량보유상황보고서(일반),홍석조
20260810000463,20260810,코스닥,아시아경제,127710,주식등의대량보유상황보고서(약식),에스티 41호 신기술투자조합
20260810000448,20260810,코스피,한신공영,004960,주식등의대량보유상황보고서(약식),타이거자산운용투자일임
20260810000444,20260810,코스피,BGF리테일,282330,주식등의대량보유상황보고서(일반),BGF
20260810000439,20260810,코스피,웅진,016880,주식등의대량보유상황보고서(약식),타이거자산운용투자일임
20260810000433,20260810,코스닥,아리바이오홀딩스,290690,주식등의대량보유상황보고서(일반),정재준
20260810000432,20260810,코스닥,노머스,473980,주식등의대량보유상황보고서(약식),타이거자산운용투자일임
20260810000428,20260810,코스닥,핑거스토리,417180,주식등의대량보유상황보고서(일반),문양근
20260810000421,20260810,코스피,평화산업,090080,주식등의대량보유상황보고서(일반),평화홀딩스
20260810000418,20260810,코스닥,뉴로메카,348340,주식등의대량보유상황보고서(일반),박종훈
20260810000372,20260810,코스닥,에스에스알,275630,주식등의대량보유상황보고서(일반),지란지교시큐리티
20260810000342,20260810,코스닥,부방,014470,주식등의대량보유상황보고서(일반),테크로스홀딩스
20260810000315,20260810,코스피,아모레퍼시픽,090430,주식등의대량보유상황보고서(일반),아모레퍼시픽홀딩스
20260810000313,20260810,코스닥,소프트캠프,258790,주식등의대량보유상황보고서(일반),배환국
20260810000310,20260810,코스닥,브이씨,365900,주식등의대량보유상황보고서(일반),김준오
20260810000284,20260810,코스닥,나노신소재,121600,주식등의대량보유상황보고서(일반),박장우
20260810000275,20260810,코스닥,제테마,216080,주식등의대량보유상황보고서(약식),한국투자증권
20260810000267,20260810,코스닥,한울앤제주,276730,주식등의대량보유상황보고서(약식),에스에프세레스조합
20260810000258,20260810,코스닥,한울앤제주,276730,주식등의대량보유상황보고서(약식),뮤즈파트너스조합
20260810000251,20260810,코스닥,오에스피,368970,주식등의대량보유상황보고서(약식),지씨파트너스
20260810000245,20260810,코스닥,한울앤제주,276730,주식등의대량보유상황보고서(약식),제이케이(JK)신기술투자조합 제2호
